id_zona,latitude,longitude,data,precipitacao_mm,temperatura_c,umidade_percentual,densidade_populacional,altitude_metros,declividade_graus,distancia_agua_km,tipo_de_solo,uso_do_solo,nivel_acessibilidade,frequencia_sismos,tipo_evento,ocorrenca,nivel_de_risco,mes,estacao_do_ano,regiao
Z_1429_NOR,-3.86217,-52.05082,2024-07-29 00:00:00,433.3,32.9,86.0,3869.4,250.2,16.0,35.5,argiloso,urbano,alta,0,vendaval,0,BAIXO,7,inverno,Norte_Amazonia
Z_1430_NOR,-6.41757,-44.23854,2023-10-12 00:00:00,20.2,37.6,47.2,254.7,859.3,28.9,20.6,rochoso,rural,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Nordeste_Sertao
Z_1431_SUL,-24.82928,-56.86944,2023-06-27 00:00:00,244.2,30.1,42.11468626773153,1774.5,1475.9,3.5,7.9,organico,pastagem,alta,0,seca,0,BAIXO,6,inverno,Sul_Campos_Planalto
Z_1432_NOR,-4.896,-61.18091,2023-11-10 00:00:00,152.9,37.4,94.9,3609.7,83.4,3.3,57.0,arenoso,floresta,media,0,incêndio,0,BAIXO,11,primavera,Norte_Amazonia
Z_1433_CEN,-7.29902,-58.18028,2024-10-10 00:00:00,161.9,29.7,68.3,341.4,244.0,14.9,27.0,arenoso,rural,baixa,0,seca,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1434_NOR,1.62282,-50.28388,2024-07-14 00:00:00,152.0,28.5,92.2,629.1,247.7,7.3,59.5,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_1435_CEN,-12.72247,-47.49294,2023-01-07 00:00:00,129.5,36.5,67.7,38.4,218.5,13.2,24.0,argiloso,pastagem,media,0,seca,0,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_1436_NOR,-3.83354,-52.50392,2024-04-29 00:00:00,444.7,25.4,75.7,3697.5,225.7,12.4,26.0,organico,urbano,alta,1,vendaval,0,BAIXO,4,outono,Norte_Amazonia
Z_1437_NOR,-13.05877,-45.29039,2024-03-02 00:00:00,55.4,36.7,66.4,224.0,800.1,10.1,19.9,rochoso,rural,alta,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_1438_CEN,-15.83283,-45.36972,2024-09-08 00:00:00,74.1,18.6,78.4,140.9,630.1,1.0,7.3,latossolo,pastagem,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_1439_SUD,-18.03793,-42.3774,2024-01-27 00:00:00,330.8,25.1,57.0,1339.0,1732.7,12.6,18.9,organico,pastagem,baixa,1,nenhum,0,MUITO BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1440_CEN,-20.33713,-52.38623,2024-10-16 00:00:00,169.1,21.1,33.4,453.7,909.9,22.3,16.3,latossolo,pastagem,baixa,0,seca,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1441_NOR,-4.02939,-61.65713,2024-01-04 00:00:00,401.2,22.2,82.3,4667.6,417.1,14.9,12.2,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_1442_NOR,-5.86276,-56.79402,2023-01-08 00:00:00,261.3,25.3,83.6,166.9,231.9,13.9,40.5,organico,area_umida,baixa,0,inundação,1,MÉDIO,1,verao,Norte_Amazonia
Z_1443_NOR,-2.58743,-42.70784,2024-04-10 00:00:00,94.5,41.4,23.7,205.7,766.8,1.6,14.9,argiloso_seco,pastagem,media,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_1444_SUL,-26.97935,-48.55354,2024-09-09 00:00:00,121.1,30.2,67.6,2696.2,1335.6,37.3,13.5,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Sul_Campos_Planalto
Z_1445_NOR,-9.90653,-63.06033,2024-02-11 00:00:00,417.5,25.1,97.8,2043.2,159.0,0.4,3.6,argiloso,urbano,alta,0,inundação,0,MÉDIO,2,verao,Norte_Amazonia
Z_1446_SUD,-19.82292,-44.11702,2023-10-22 00:00:00,287.4,21.0,94.7,300.0,1676.7,54.9,16.0,argiloso,rural,media,0,deslizamento,1,ALTO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1447_SUD,-18.24966,-49.81615,2024-08-10 00:00:00,246.8,32.9,45.538812989165564,468.0,1716.0,40.2,26.1,argiloso,rural,media,0,deslizamento,1,ALTO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1448_CEN,-16.65394,-58.04743,2023-11-28 00:00:00,79.2,33.9,31.4,338.9,680.4,5.9,15.9,argiloso,floresta,baixa,0,inundação,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_1449_NOR,-12.80747,-41.30819,2024-12-15 00:00:00,9.7,25.8,29.7,465.5,452.0,11.5,26.1,arenoso,rural,alta,0,seca,0,BAIXO,12,verao,Nordeste_Sertao
Z_1450_NOR,-15.17329,-39.27317,2023-09-12 00:00:00,88.7,38.4,35.8,482.2,656.2,0.5,12.0,argiloso_seco,pastagem,baixa,0,incêndio,0,BAIXO,9,primavera,Nordeste_Sertao
Z_1451_CEN,-12.42187,-55.76506,2024-11-30 00:00:00,171.0,27.3,63.5,402.1,512.3,5.1,15.2,arenoso,area_umida,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_1452_NOR,-3.77012,-48.47561,2023-10-16 00:00:00,349.1,26.5,82.4,3088.5,287.9,11.7,35.2,arenoso,rural,baixa,0,vendaval,0,BAIXO,10,primavera,Norte_Amazonia
Z_1453_SUL,-31.55422,-52.96349,2023-12-07 00:00:00,232.8,21.0,50.7,1511.2,476.5,2.5,22.6,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,12,verao,Sul_Campos_Planalto
Z_1454_SUD,-19.67715,-49.37999,2024-05-01 00:00:00,289.4,26.5,59.2,163.8,2173.5,59.2,26.2,argiloso,rural,media,0,deslizamento,1,ALTO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1455_NOR,-3.60742,-39.90839,2023-12-08 00:00:00,37.3,26.1,46.5,460.0,383.0,7.1,28.2,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,12,verao,Nordeste_Sertao
Z_1456_CEN,-21.56781,-45.65454,2023-06-23 00:00:00,25.9,18.9,35.35617613194441,241.2,723.5,11.9,0.5,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,6,inverno,CentroOeste_Cerrado_Pantanal
Z_1457_SUD,-20.36422,-44.98982,2023-03-21 00:00:00,331.6,29.6,93.3,4152.9,229.0,39.9,18.9,organico,rural,media,0,deslizamento,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1458_SUL,-27.92943,-55.83289,2024-10-21 00:00:00,167.0,19.5,48.3,4655.0,261.9,22.6,16.3,organico,rural,alta,0,vendaval,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_1459_SUD,-24.61707,-45.97114,2023-10-18 00:00:00,205.3,25.1,84.1,4393.5,1088.0,25.7,3.5,argiloso,floresta,media,0,deslizamento,0,MÉDIO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1460_CEN,-12.42554,-47.807,2023-09-09 00:00:00,182.5,24.1,59.4,265.2,221.7,24.6,23.5,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_1461_NOR,-3.46535,-56.08084,2023-01-20 00:00:00,296.7,37.2,77.7,233.0,170.3,19.4,57.3,argiloso,floresta,baixa,0,incêndio,0,BAIXO,1,verao,Norte_Amazonia
Z_1462_NOR,-1.421,-48.27211,2024-06-26 00:00:00,280.9,34.8,97.8,2420.9,156.2,13.6,78.8,argiloso,rural,media,0,nenhum,0,MUITO BAIXO,6,inverno,Norte_Amazonia
Z_1463_SUD,-23.76734,-39.2389,2023-07-27 00:00:00,216.3,21.4,36.82654239034811,4694.5,1286.3,5.7,20.5,rochoso,floresta,media,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1464_CEN,-13.1754,-52.15826,2023-10-05 00:00:00,89.8,31.8,38.4,283.3,325.2,14.1,28.6,latossolo,area_umida,media,0,inundação,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1465_NOR,-5.82988,-62.234,2024-10-23 00:00:00,227.1,30.3,76.5,2194.9,476.5,6.1,1.9,arenoso,area_umida,baixa,0,inundação,1,MÉDIO,10,primavera,Norte_Amazonia
Z_1466_SUD,-21.16353,-39.03579,2023-08-26 00:00:00,250.2,15.8,55.43861973053017,2939.0,2465.7,43.4,16.5,organico,urbano,alta,0,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1467_NOR,4.34908,-50.67768,2023-01-09 00:00:00,412.9,25.6,99.1,2262.0,282.8,16.9,71.4,argiloso,urbano,media,0,inundação,0,BAIXO,1,verao,Norte_Amazonia
Z_1468_SUD,-22.08413,-39.39446,2024-09-29 00:00:00,327.0,30.5,83.2,2869.2,345.2,46.0,27.9,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1469_SUL,-31.75292,-48.54324,2024-10-19 00:00:00,230.5,15.2,51.5,471.5,23.7,7.8,14.9,argiloso,rural,baixa,1,inundação,1,MÉDIO,10,primavera,Sul_Campos_Planalto
Z_1470_SUL,-30.57962,-49.51236,2023-02-08 00:00:00,74.2,15.7,49.9,2134.2,1794.1,30.8,11.6,argiloso,rural,alta,0,vendaval,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_1471_SUD,-24.62197,-46.70871,2023-07-16 00:00:00,337.3,19.3,60.978077292550644,3611.3,888.8,59.1,12.8,rochoso,pastagem,baixa,0,vendaval,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1472_SUL,-31.60297,-52.58686,2023-06-18 00:00:00,102.8,20.6,38.44787006628647,3958.5,1516.9,1.7,10.4,arenoso_argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,6,inverno,Sul_Campos_Planalto
Z_1473_CEN,-10.36887,-59.11628,2023-12-09 00:00:00,119.3,33.3,31.7,351.0,211.0,22.9,28.0,latossolo,floresta,baixa,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1474_CEN,-6.82424,-56.90277,2024-01-22 00:00:00,172.2,28.4,53.0,348.3,1182.2,13.1,26.2,argiloso,pastagem,baixa,0,incêndio,1,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_1475_NOR,-4.6087,-44.87775,2023-06-25 00:00:00,10.1,32.1,10.0,248.0,743.7,8.6,1.5,arenoso,pastagem,alta,0,incêndio,1,MÉDIO,6,inverno,Nordeste_Sertao
Z_1476_SUD,-18.19309,-39.77947,2023-10-26 00:00:00,189.4,28.0,65.5,2284.3,633.7,55.6,3.2,argiloso,pastagem,baixa,0,deslizamento,0,MÉDIO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1477_NOR,0.76844,-49.05301,2024-04-27 00:00:00,352.7,25.9,90.0,4016.9,222.0,18.5,14.3,organico,floresta,baixa,0,incêndio,0,BAIXO,4,outono,Norte_Amazonia
Z_1478_SUL,-25.90268,-50.75899,2024-10-14 00:00:00,109.8,20.0,64.8,4693.7,593.8,6.4,17.2,organico,pastagem,media,0,vendaval,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_1479_SUL,-25.89215,-49.24964,2024-11-12 00:00:00,151.8,10.9,79.5,3195.3,1618.1,28.1,6.5,arenoso_argiloso,rural,alta,0,inundação,0,BAIXO,11,primavera,Sul_Campos_Planalto
Z_1480_NOR,-10.55296,-44.22954,2024-04-10 00:00:00,62.8,41.4,38.8,51.6,815.0,24.1,24.5,rochoso,rural,baixa,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_1481_NOR,-2.03533,-40.77518,2023-03-29 00:00:00,72.2,32.4,46.0,200.9,580.4,21.7,24.6,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_1482_SUL,-30.6704,-52.66529,2024-07-29 00:00:00,203.7,18.7,41.77923004387383,4525.3,480.0,18.9,12.4,arenoso_argiloso,rural,baixa,0,vendaval,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_1483_SUL,-23.09274,-50.99773,2024-02-28 00:00:00,127.3,12.2,48.4,4469.3,48.2,15.7,12.6,organico,urbano,media,0,nenhum,0,MUITO BAIXO,2,verao,Sul_Campos_Planalto
Z_1484_SUL,-22.51626,-57.87552,2024-07-02 00:00:00,172.9,18.1,34.79777837252624,3390.6,111.8,35.8,3.8,arenoso_argiloso,rural,alta,0,inundação,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_1485_CEN,-23.60331,-57.48192,2024-01-08 00:00:00,104.9,35.9,56.5,237.5,362.8,24.3,24.4,latossolo,floresta,media,0,seca,0,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_1486_NOR,-3.36023,-61.11245,2023-10-19 00:00:00,228.5,33.7,96.0,4721.9,230.3,2.1,70.6,organico,rural,media,0,incêndio,0,BAIXO,10,primavera,Norte_Amazonia
Z_1487_CEN,-6.02603,-54.55541,2024-10-17 00:00:00,194.1,20.9,56.7,32.2,604.1,23.2,8.3,argiloso,rural,baixa,0,inundação,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1488_NOR,4.70678,-52.96077,2024-07-25 00:00:00,437.8,28.1,87.6,4177.5,358.6,7.4,50.8,organico,area_umida,media,1,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_1489_NOR,-9.39498,-67.54654,2024-12-15 00:00:00,332.5,26.3,84.5,3029.3,154.8,4.6,13.5,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Norte_Amazonia
Z_1490_SUL,-25.70047,-49.86046,2024-07-01 00:00:00,159.1,5.8,35.327043464706406,193.3,383.0,20.6,5.4,argiloso,rural,media,0,nenhum,0,MUITO BAIXO,7,inverno,Sul_Campos_Planalto
Z_1491_NOR,-4.31441,-66.58097,2024-03-02 00:00:00,212.3,37.9,81.8,3042.9,5.7,2.3,36.3,arenoso,rural,baixa,0,inundação,0,MÉDIO,3,outono,Norte_Amazonia
Z_1492_NOR,-9.35765,-39.62686,2024-03-08 00:00:00,99.3,39.6,58.7,134.5,957.2,24.1,6.0,rochoso,pastagem,baixa,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_1493_NOR,-6.32499,-58.89297,2023-08-19 00:00:00,166.9,30.6,98.4,316.4,498.5,17.4,56.6,organico,rural,media,0,incêndio,0,BAIXO,8,inverno,Norte_Amazonia
Z_1494_NOR,-4.96405,-40.90701,2023-11-13 00:00:00,51.1,35.4,24.2,357.9,411.5,10.6,28.2,argiloso_seco,rural,media,0,seca,0,BAIXO,11,primavera,Nordeste_Sertao
Z_1495_CEN,-14.97103,-50.95881,2024-07-09 00:00:00,12.6,27.8,12.527671888118988,365.9,1102.1,1.3,14.7,arenoso,rural,baixa,1,inundação,0,BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_1496_NOR,1.14405,-72.83743,2023-08-21 00:00:00,171.7,28.7,80.7,2223.0,295.3,4.1,62.8,arenoso,area_umida,baixa,0,vendaval,0,BAIXO,8,inverno,Norte_Amazonia
Z_1497_NOR,-17.1547,-38.26497,2023-08-27 00:00:00,8.4,32.5,10.0,488.2,723.6,9.8,19.6,rochoso,rural,baixa,2,incêndio,0,MÉDIO,8,inverno,Nordeste_Sertao
Z_1498_NOR,-15.48195,-41.20635,2024-03-18 00:00:00,31.2,39.0,69.0,200.0,693.4,7.6,20.5,argiloso_seco,pastagem,alta,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_1499_CEN,-17.36486,-49.59277,2024-12-28 00:00:00,137.8,23.1,45.5,248.2,569.8,16.2,5.9,arenoso,area_umida,alta,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1500_CEN,-20.69608,-56.88796,2024-05-12 00:00:00,74.5,35.4,82.8,279.4,339.5,21.8,14.4,arenoso,pastagem,media,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_1501_CEN,-8.8938,-50.7914,2024-05-12 00:00:00,169.5,35.4,81.3,388.1,478.6,21.4,7.9,arenoso,pastagem,media,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_1502_SUL,-31.14038,-52.80695,2024-10-05 00:00:00,166.7,9.7,59.2,2145.3,1757.6,32.8,14.8,arenoso_argiloso,floresta,media,0,seca,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_1503_SUD,-21.60591,-40.9016,2024-05-23 00:00:00,329.9,24.9,65.0,4871.3,1522.9,54.9,3.9,rochoso,pastagem,baixa,0,inundação,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1504_CEN,-11.23845,-56.7018,2024-07-01 00:00:00,16.4,19.8,25.98175763037225,399.3,250.9,5.1,29.3,argiloso,floresta,baixa,1,seca,0,BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_1505_SUD,-20.72165,-44.62355,2024-05-07 00:00:00,216.1,24.8,59.0,4898.6,1335.8,43.8,21.8,rochoso,floresta,media,0,deslizamento,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1506_NOR,-9.40245,-59.58472,2024-02-14 00:00:00,430.0,31.6,78.6,4008.6,281.7,6.7,18.2,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Norte_Amazonia
Z_1507_SUD,-24.40735,-46.40759,2024-01-05 00:00:00,86.7,27.5,50.9,2235.4,484.4,12.4,9.7,argiloso,urbano,alta,0,vendaval,0,BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1508_SUD,-20.13565,-42.79408,2023-03-07 00:00:00,239.1,27.7,66.9,795.6,2236.2,12.4,15.8,rochoso,urbano,media,0,vendaval,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1509_NOR,-2.90024,-44.35406,2023-06-28 00:00:00,6.9,35.9,36.41532152475634,202.3,476.1,12.5,22.2,argiloso_seco,pastagem,baixa,0,incêndio,0,MÉDIO,6,inverno,Nordeste_Sertao
Z_1510_NOR,3.98906,-51.13936,2024-01-29 00:00:00,421.9,22.8,89.5,903.2,384.6,8.1,13.9,argiloso,urbano,media,1,inundação,0,BAIXO,1,verao,Norte_Amazonia
Z_1511_SUD,-23.18115,-41.26969,2024-05-17 00:00:00,190.9,27.5,64.6,640.5,861.9,58.6,1.0,argiloso,rural,baixa,1,deslizamento,0,MÉDIO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1512_SUL,-22.67598,-48.21996,2024-09-26 00:00:00,178.8,9.9,87.5,2255.3,1347.7,26.5,16.1,arenoso_argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Sul_Campos_Planalto
Z_1513_SUD,-22.53736,-44.50451,2023-09-26 00:00:00,105.9,23.8,81.1,3234.1,687.7,28.8,15.4,organico,floresta,media,0,inundação,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1514_NOR,-3.45549,-62.28104,2024-04-25 00:00:00,380.0,24.7,76.0,2452.0,308.7,13.3,51.4,arenoso,floresta,baixa,0,vendaval,0,BAIXO,4,outono,Norte_Amazonia
Z_1515_NOR,3.04591,-52.08792,2024-12-02 00:00:00,328.8,30.3,80.9,4971.8,262.3,9.5,61.3,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,12,verao,Norte_Amazonia
Z_1516_SUL,-32.92714,-52.65737,2024-09-03 00:00:00,232.0,19.2,60.1,2355.8,1798.5,36.5,9.7,argiloso,floresta,baixa,0,deslizamento,1,ALTO,9,primavera,Sul_Campos_Planalto
Z_1517_SUL,-30.59665,-52.88912,2023-12-27 00:00:00,84.7,29.6,77.9,4198.3,1276.4,24.7,1.8,arenoso_argiloso,rural,alta,0,vendaval,1,MÉDIO,12,verao,Sul_Campos_Planalto
Z_1518_SUL,-26.8672,-54.56938,2023-08-14 00:00:00,183.8,26.0,38.466600503317466,1991.4,1420.3,2.2,9.9,argiloso,pastagem,media,0,seca,0,BAIXO,8,inverno,Sul_Campos_Planalto
Z_1519_SUD,-22.50123,-46.16727,2024-07-28 00:00:00,166.6,18.1,33.75620089501359,400.0,2419.9,16.6,29.6,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1520_SUD,-24.27839,-49.49991,2023-08-21 00:00:00,228.4,34.7,80.9413356053293,739.4,940.1,38.9,2.8,argiloso,rural,media,1,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1521_SUD,-21.28104,-46.54825,2024-01-20 00:00:00,246.6,30.0,80.5,10.6,1322.1,53.7,26.6,rochoso,floresta,media,1,deslizamento,0,BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1522_SUD,-23.66578,-48.59385,2024-06-08 00:00:00,132.2,20.9,60.43084829732055,1819.2,2091.9,18.1,24.3,organico,rural,baixa,0,vendaval,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1523_SUL,-24.21523,-48.5364,2023-11-03 00:00:00,219.9,27.1,55.7,2927.7,1079.1,35.3,14.9,organico,rural,alta,0,deslizamento,1,ALTO,11,primavera,Sul_Campos_Planalto
Z_1524_NOR,-5.39675,-71.99301,2023-08-06 00:00:00,191.2,37.6,95.1,1582.6,141.4,7.5,28.3,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_1525_CEN,-6.30695,-56.63418,2024-11-24 00:00:00,145.5,20.1,48.9,156.6,106.0,16.6,0.8,argiloso,rural,baixa,1,incêndio,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_1526_NOR,2.30276,-68.75922,2024-07-04 00:00:00,356.0,29.1,72.7,3785.0,200.8,2.4,59.3,organico,area_umida,baixa,0,inundação,1,MÉDIO,7,inverno,Norte_Amazonia
Z_1527_NOR,0.08759,-54.87333,2024-12-23 00:00:00,252.8,36.2,96.6,73.2,331.8,0.8,70.0,argiloso,area_umida,media,0,inundação,0,MÉDIO,12,verao,Norte_Amazonia
Z_1528_CEN,-23.94386,-57.6013,2024-03-22 00:00:00,76.7,25.4,67.8,319.3,886.8,10.2,6.4,argiloso,area_umida,alta,0,incêndio,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_1529_NOR,-2.94853,-62.15357,2024-04-09 00:00:00,288.3,24.1,76.3,4100.1,246.1,7.9,55.0,organico,floresta,baixa,0,vendaval,0,BAIXO,4,outono,Norte_Amazonia
Z_1530_NOR,-13.09427,-41.08947,2023-03-14 00:00:00,48.8,32.1,22.4,495.8,938.9,13.3,12.6,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_1531_SUD,-19.46147,-49.09424,2024-10-19 00:00:00,295.3,21.8,61.8,1601.9,2122.6,57.4,21.6,rochoso,pastagem,baixa,0,deslizamento,0,BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1532_NOR,2.37726,-48.32545,2024-09-04 00:00:00,325.5,33.3,90.0,1240.2,13.1,17.3,35.3,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_1533_SUL,-26.46959,-50.41094,2024-01-29 00:00:00,111.9,6.5,84.0,37.3,1117.2,12.1,9.4,organico,rural,media,0,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_1534_NOR,-13.21193,-44.64504,2024-07-10 00:00:00,2.8,24.6,44.715050281168175,429.4,532.8,20.7,10.6,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Nordeste_Sertao
Z_1535_NOR,-7.94685,-50.32658,2024-12-07 00:00:00,174.6,32.8,89.5,1847.5,371.9,3.7,23.9,organico,area_umida,baixa,0,vendaval,0,BAIXO,12,verao,Norte_Amazonia
Z_1536_NOR,-2.6238,-39.82045,2023-01-19 00:00:00,17.5,33.9,61.7,240.0,781.4,27.6,21.8,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_1537_NOR,-15.72167,-43.97345,2024-11-07 00:00:00,13.7,33.3,54.9,145.8,297.0,15.5,18.6,argiloso_seco,pastagem,media,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_1538_SUL,-27.46667,-55.57807,2023-09-10 00:00:00,142.5,12.3,47.0,4276.6,112.5,27.7,29.4,arenoso_argiloso,urbano,alta,0,seca,0,BAIXO,9,primavera,Sul_Campos_Planalto
Z_1539_NOR,4.98979,-48.58342,2023-05-18 00:00:00,407.4,27.5,91.3,2021.5,52.7,7.9,57.2,argiloso,floresta,media,0,inundação,0,MÉDIO,5,outono,Norte_Amazonia
Z_1540_NOR,-8.33231,-57.30264,2023-03-18 00:00:00,172.9,26.0,81.5,1883.5,210.4,4.6,79.4,arenoso,urbano,alta,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_1541_NOR,-10.67983,-41.9827,2023-08-22 00:00:00,0.3,27.5,45.15211693149131,375.0,406.4,29.5,27.7,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_1542_NOR,-7.65362,-48.12983,2023-06-19 00:00:00,404.8,29.8,95.3,1648.1,134.6,7.0,59.9,organico,urbano,media,0,incêndio,0,BAIXO,6,inverno,Norte_Amazonia
Z_1543_NOR,3.04427,-59.80831,2024-04-05 00:00:00,310.7,31.6,77.9,4376.9,240.3,9.6,72.1,arenoso,floresta,baixa,0,vendaval,0,BAIXO,4,outono,Norte_Amazonia
Z_1544_NOR,-7.32782,-38.15041,2023-08-18 00:00:00,9.8,21.4,41.06802710652832,338.0,296.9,11.0,25.3,arenoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_1545_SUD,-21.18369,-41.74143,2023-01-25 00:00:00,107.0,27.7,57.2,2852.4,2458.2,25.6,13.3,organico,rural,alta,0,nenhum,0,MUITO BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1546_NOR,-1.27077,-55.98716,2023-03-06 00:00:00,447.7,25.0,83.0,2291.8,409.6,8.9,57.1,organico,rural,media,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_1547_CEN,-18.88086,-49.28319,2023-06-11 00:00:00,17.9,36.7,55.187922987889515,460.9,973.7,3.7,26.1,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,6,inverno,CentroOeste_Cerrado_Pantanal
Z_1548_SUD,-23.57816,-41.95589,2023-03-03 00:00:00,84.3,19.9,63.3,945.3,531.2,19.5,23.6,argiloso,pastagem,baixa,0,deslizamento,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1549_NOR,-12.70438,-41.93137,2023-03-10 00:00:00,48.2,39.5,20.0,429.4,785.4,18.5,2.9,argiloso_seco,rural,media,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_1550_NOR,-4.29792,-71.14285,2024-06-12 00:00:00,422.2,28.3,80.7,3130.5,208.3,13.4,29.9,argiloso,urbano,alta,0,inundação,0,BAIXO,6,inverno,Norte_Amazonia
Z_1551_NOR,-12.34412,-45.31611,2023-03-30 00:00:00,36.8,27.1,63.8,216.7,928.6,2.9,22.5,argiloso_seco,pastagem,media,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
