id_zona,lat,lon,data_referencia,chuva_mm,temperatura_media,umidade_media,densidade_populacional,altitude_m,declividade_terreno,proximidade_curso_agua_km,tipo_solo,uso_solo,acessibilidade,atividade_sismica_recente,tipo_evento,ocorrencia_evento,risco_previsto,mes,estacao,regiao_brasil
Z_1646_NOR,-5.29491,-48.68924,2024-10-13,376.8,33.1,96.1,3080.2,249.1,12.6,6.7,argiloso,floresta,baixa,0,vendaval,0,MÉDIO,10,primavera,Norte_Amazonia
Z_1647_NOR,-5.60247,-38.88125,2024-09-04,89.0,25.7,37.5,78.2,295.1,26.7,17.3,arenoso,rural,baixa,1,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_1648_SUD,-24.30515,-40.26868,2024-09-05,129.6,24.8,87.9,4220.0,1916.3,7.1,9.3,organico,floresta,baixa,1,inundação,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1649_CEN,-14.40969,-50.2346,2023-11-23,174.6,22.6,51.6,219.7,256.6,3.6,11.3,arenoso,rural,alta,1,seca,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_1650_SUL,-30.99744,-52.31148,2023-03-28,70.6,17.2,65.8,3184.1,966.9,6.6,2.6,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,3,outono,Sul_Campos_Planalto
Z_1651_SUD,-21.25763,-42.96872,2024-12-03,283.3,33.0,83.1,1497.0,2775.3,20.8,3.4,argiloso,urbano,alta,0,inundação,0,BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_1652_SUD,-19.51635,-39.02013,2024-05-31,264.3,23.3,51.0,3560.5,1505.3,57.9,5.6,rochoso,urbano,alta,0,vendaval,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1653_SUL,-32.43244,-56.97138,2024-08-15,211.4,15.4,37.254113822948234,1468.3,775.8,8.1,19.9,organico,pastagem,baixa,0,inundação,0,BAIXO,8,inverno,Sul_Campos_Planalto
Z_1654_NOR,-6.31584,-43.48635,2023-12-01,18.7,38.9,65.2,273.1,953.7,29.4,29.1,argiloso_seco,pastagem,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Nordeste_Sertao
Z_1655_NOR,-6.39959,-45.80591,2023-07-08,4.5,27.8,10.0,274.0,938.0,16.5,6.1,argiloso_seco,rural,alta,0,incêndio,0,BAIXO,7,inverno,Nordeste_Sertao
Z_1656_SUD,-18.58586,-39.48562,2023-05-16,122.4,20.0,50.8,1987.6,1632.0,20.6,14.8,organico,floresta,media,1,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1657_CEN,-13.19074,-56.89959,2023-12-26,150.7,30.1,66.0,237.8,185.8,16.3,19.0,arenoso,floresta,baixa,0,inundação,0,BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1658_SUD,-23.87052,-40.17612,2024-01-26,271.2,30.4,58.0,2254.4,2341.4,39.9,16.7,rochoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1659_SUD,-19.37386,-48.41007,2024-01-21,106.4,31.6,83.3,4494.7,579.9,40.3,13.5,argiloso,rural,baixa,0,vendaval,0,MÉDIO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1660_SUD,-20.27383,-46.59803,2023-04-25,288.7,26.9,68.9,1317.3,1236.3,54.1,9.7,argiloso,urbano,alta,0,deslizamento,0,BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_1661_NOR,3.34428,-66.3784,2024-05-23,397.1,27.9,76.7,2958.2,254.9,18.0,4.2,arenoso,floresta,media,0,vendaval,0,BAIXO,5,outono,Norte_Amazonia
Z_1662_NOR,-12.49799,-45.68113,2024-04-13,8.7,29.6,63.2,114.1,520.2,18.7,27.2,arenoso,rural,media,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_1663_NOR,-12.46325,-44.4756,2023-11-09,5.5,22.7,44.4,256.1,885.5,2.4,17.3,argiloso_seco,pastagem,media,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_1664_NOR,-13.47633,-38.24289,2023-02-05,67.8,22.8,47.7,297.8,309.5,17.0,28.1,arenoso,pastagem,baixa,0,seca,0,BAIXO,2,verao,Nordeste_Sertao
Z_1665_NOR,-15.119,-43.09059,2023-12-23,75.0,30.7,64.0,100.9,943.7,18.5,27.0,arenoso,rural,baixa,1,incêndio,0,BAIXO,12,verao,Nordeste_Sertao
Z_1666_CEN,-20.38857,-46.46531,2023-04-13,122.5,23.8,67.6,90.9,1176.0,23.5,8.7,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,4,outono,CentroOeste_Cerrado_Pantanal
Z_1667_NOR,-7.88432,-62.43509,2024-11-15,357.9,37.3,89.2,3799.4,251.4,3.8,25.6,argiloso,urbano,alta,0,vendaval,0,BAIXO,11,primavera,Norte_Amazonia
Z_1668_NOR,0.88175,-59.55841,2024-04-22,249.5,28.1,88.0,1465.8,341.1,14.0,6.8,arenoso,floresta,baixa,0,inundação,0,BAIXO,4,outono,Norte_Amazonia
Z_1669_SUD,-23.36543,-42.76668,2023-01-10,299.9,26.8,59.3,2364.8,15.0,41.0,23.6,rochoso,pastagem,alta,0,inundação,0,BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_1670_NOR,3.23788,-66.85919,2024-06-15,355.2,28.0,96.3,4653.1,79.5,0.2,58.9,argiloso,floresta,media,1,inundação,1,MÉDIO,6,inverno,Norte_Amazonia
Z_1671_NOR,-6.57067,-56.30593,2023-07-31,184.6,31.0,79.9,108.5,80.9,2.6,1.8,arenoso,floresta,baixa,0,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_1672_NOR,-6.93954,-63.52463,2024-08-22,169.7,37.8,74.0,2489.6,343.5,5.8,16.1,organico,rural,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_1673_SUD,-19.96171,-49.36884,2023-09-27,341.1,27.5,57.2,676.5,49.3,37.0,5.2,organico,floresta,baixa,0,deslizamento,1,ALTO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1674_NOR,-4.23282,-70.2926,2024-12-13,418.3,25.6,70.0,3833.5,379.7,2.7,33.9,organico,floresta,baixa,1,nenhum,0,MUITO BAIXO,12,verao,Norte_Amazonia
Z_1675_SUD,-20.83504,-46.20512,2023-08-27,171.9,26.7,50.71702921470049,728.1,1961.5,18.8,19.7,organico,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1676_CEN,-11.62676,-51.11941,2024-05-11,125.2,26.2,49.9,194.3,370.3,12.3,14.6,arenoso,area_umida,media,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_1677_SUD,-19.40627,-48.44475,2023-07-05,164.5,17.0,65.60955247559443,4122.4,2459.1,17.6,25.4,rochoso,floresta,baixa,0,vendaval,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1678_CEN,-23.80568,-50.19339,2023-09-10,94.7,19.5,61.7,315.3,788.2,6.4,4.8,latossolo,floresta,media,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_1679_CEN,-7.8444,-46.50113,2023-02-25,177.1,18.7,58.5,372.0,544.6,7.1,18.4,latossolo,rural,baixa,0,inundação,0,BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_1680_SUD,-20.5853,-43.23353,2024-06-24,279.8,30.9,29.259237916011372,92.2,613.0,16.5,9.2,organico,rural,alta,0,inundação,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1681_NOR,4.68215,-62.34556,2024-10-04,181.0,22.1,80.5,964.4,444.0,9.1,74.5,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,10,primavera,Norte_Amazonia
Z_1682_SUD,-24.90973,-40.50623,2023-10-20,345.3,30.6,65.2,1234.1,2710.6,39.4,12.2,argiloso,floresta,baixa,0,deslizamento,1,ALTO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1683_CEN,-16.64061,-50.81338,2023-05-08,60.7,38.0,59.0,330.2,875.4,18.9,28.5,arenoso,floresta,baixa,0,incêndio,0,BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_1684_CEN,-19.55746,-57.50731,2023-11-14,100.6,37.2,84.7,497.8,699.5,9.7,14.2,argiloso,rural,media,0,seca,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_1685_SUD,-23.57091,-46.38925,2024-08-19,267.7,27.6,37.04572929786693,1903.6,115.4,24.4,4.8,organico,rural,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1686_SUD,-21.85342,-41.28653,2023-07-05,229.1,18.7,53.119807379859225,830.3,49.5,53.6,3.6,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1687_NOR,-5.56024,-59.25391,2024-05-03,294.1,23.9,88.0,2152.8,359.0,0.4,42.4,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,5,outono,Norte_Amazonia
Z_1688_SUD,-24.43908,-45.93383,2024-11-15,338.5,16.7,59.6,2091.2,52.6,25.8,7.2,organico,rural,media,0,deslizamento,0,MÉDIO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_1689_CEN,-18.98337,-59.84504,2023-10-01,157.2,24.3,79.4,109.8,1145.3,16.7,23.9,latossolo,area_umida,alta,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1690_NOR,-2.60164,-45.04471,2023-10-07,16.1,40.1,54.4,453.7,756.3,24.2,4.9,rochoso,rural,baixa,0,seca,0,BAIXO,10,primavera,Nordeste_Sertao
Z_1691_SUD,-20.76143,-49.47207,2023-04-15,151.4,22.3,67.9,2700.8,1301.6,51.2,17.6,organico,floresta,baixa,1,deslizamento,0,MÉDIO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_1692_NOR,-6.29177,-43.51423,2024-01-17,20.1,20.1,57.6,66.8,255.3,3.0,18.2,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_1693_SUL,-30.31322,-56.56733,2024-05-24,94.8,17.9,60.7,4742.3,465.2,29.5,7.8,argiloso,rural,alta,0,seca,0,BAIXO,5,outono,Sul_Campos_Planalto
Z_1694_SUL,-31.92348,-54.4602,2023-07-31,232.6,28.8,48.126120222473105,2374.8,1050.7,1.7,23.4,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sul_Campos_Planalto
Z_1695_SUL,-30.17332,-52.31562,2024-11-14,100.0,17.7,44.2,2326.4,314.2,14.4,20.8,arenoso_argiloso,pastagem,alta,1,seca,1,BAIXO,11,primavera,Sul_Campos_Planalto
Z_1696_SUD,-18.6036,-44.82532,2023-08-15,321.1,33.7,38.032851817091434,936.2,1056.0,18.7,12.4,argiloso,rural,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1697_SUD,-18.44103,-39.26284,2024-05-18,257.1,19.3,82.8,3136.0,1862.2,44.9,7.8,rochoso,urbano,media,0,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1698_SUD,-18.21353,-47.2838,2024-11-29,204.8,25.4,54.7,1820.3,78.3,58.9,14.8,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_1699_NOR,-9.96612,-37.44447,2024-08-11,3.1,35.1,38.76733311809299,346.8,355.1,8.4,27.5,rochoso,pastagem,alta,0,incêndio,0,MÉDIO,8,inverno,Nordeste_Sertao
Z_1700_SUD,-24.42412,-45.23181,2023-10-26,282.9,21.7,51.2,3794.3,2094.5,26.1,2.3,organico,pastagem,media,0,deslizamento,1,MÉDIO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1701_SUD,-22.99086,-43.58587,2024-10-21,187.4,28.3,94.3,314.9,2707.0,13.3,24.5,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1702_SUD,-18.98189,-46.3685,2023-06-25,86.3,31.9,46.101830236062646,921.7,2280.4,26.7,0.7,rochoso,pastagem,alta,0,inundação,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1703_NOR,-11.28901,-41.48803,2024-02-14,83.8,24.7,61.0,338.4,307.0,9.0,12.1,arenoso,pastagem,baixa,0,incêndio,0,BAIXO,2,verao,Nordeste_Sertao
Z_1704_NOR,-0.94325,-57.3255,2023-01-26,422.1,23.0,79.8,3662.6,104.6,9.2,34.4,arenoso,rural,baixa,0,inundação,0,BAIXO,1,verao,Norte_Amazonia
Z_1705_NOR,-7.75705,-51.42432,2024-04-09,272.4,29.2,72.0,756.7,389.7,14.0,27.4,argiloso,area_umida,baixa,1,inundação,0,MÉDIO,4,outono,Norte_Amazonia
Z_1706_SUL,-32.90503,-49.48235,2024-02-28,157.0,14.0,65.8,2354.2,746.8,36.0,19.0,arenoso_argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,2,verao,Sul_Campos_Planalto
Z_1707_NOR,-1.0296,-65.24706,2024-09-04,349.5,22.3,97.8,2035.5,131.2,16.2,17.7,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_1708_SUL,-22.67191,-54.08171,2023-12-20,182.8,6.9,64.1,529.3,1267.2,35.3,23.7,arenoso_argiloso,urbano,alta,0,inundação,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_1709_NOR,-9.53766,-45.61637,2023-06-22,2.8,37.8,50.373514781284655,213.6,692.9,12.8,26.0,rochoso,pastagem,baixa,0,incêndio,0,BAIXO,6,inverno,Nordeste_Sertao
Z_1710_SUD,-20.00763,-44.75602,2024-09-21,157.7,23.2,61.4,1200.6,2165.5,51.3,26.8,argiloso,rural,media,0,deslizamento,0,MÉDIO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1711_SUD,-18.94523,-45.9159,2024-07-07,274.6,17.3,40.54241875049678,482.2,614.4,9.3,28.4,argiloso,floresta,baixa,0,deslizamento,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1712_CEN,-5.17318,-47.4595,2023-12-01,72.2,18.1,48.2,55.1,522.1,20.9,20.8,latossolo,area_umida,alta,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1713_SUL,-30.44536,-55.01183,2023-02-22,152.6,13.5,66.1,447.0,1762.0,9.0,23.2,arenoso_argiloso,rural,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Sul_Campos_Planalto
Z_1714_SUL,-24.03715,-55.07146,2023-12-11,183.5,22.4,67.9,433.4,351.6,36.6,17.0,arenoso_argiloso,urbano,alta,0,inundação,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_1715_CEN,-6.56677,-55.52738,2023-09-29,167.2,24.1,64.8,459.3,848.9,21.6,27.3,argiloso,area_umida,media,1,seca,0,BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_1716_NOR,3.45828,-65.46808,2024-04-09,262.8,29.2,75.2,1451.8,54.1,2.8,1.8,organico,rural,baixa,0,nenhum,0,MUITO BAIXO,4,outono,Norte_Amazonia
Z_1717_SUL,-27.24611,-56.46632,2024-03-04,73.6,14.7,66.6,4496.3,697.2,7.1,26.0,arenoso_argiloso,rural,alta,0,seca,0,BAIXO,3,outono,Sul_Campos_Planalto
Z_1718_SUD,-18.18196,-44.41731,2024-10-14,88.7,26.2,75.9,3388.4,368.4,32.9,13.0,organico,rural,baixa,1,deslizamento,0,BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1719_NOR,-6.15992,-39.41873,2024-05-11,40.1,32.9,55.4,498.5,828.4,16.8,3.9,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,5,outono,Nordeste_Sertao
Z_1720_NOR,-8.08272,-60.84317,2023-08-18,216.3,26.5,84.9,2643.8,311.3,11.5,57.6,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_1721_SUL,-30.36192,-50.79319,2023-01-16,118.0,21.7,85.3,1135.5,1584.4,26.9,20.2,arenoso_argiloso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_1722_CEN,-6.43463,-45.01551,2023-12-21,101.4,26.5,64.3,469.2,508.5,14.0,9.9,latossolo,floresta,media,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1723_NOR,4.41352,-60.17789,2024-10-07,263.5,23.3,95.9,2962.1,5.1,17.2,54.2,argiloso,rural,baixa,1,vendaval,0,BAIXO,10,primavera,Norte_Amazonia
Z_1724_CEN,-18.9822,-52.02982,2023-02-10,163.1,23.0,64.5,167.6,744.8,25.0,5.3,argiloso,pastagem,media,0,nenhum,0,MUITO BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_1725_NOR,-10.97453,-37.07124,2023-11-11,98.2,26.6,44.8,147.0,458.9,26.3,25.4,argiloso_seco,rural,media,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_1726_NOR,2.2463,-71.45586,2024-09-29,226.5,25.9,80.4,222.8,193.1,10.8,8.1,arenoso,rural,media,0,incêndio,0,BAIXO,9,primavera,Norte_Amazonia
Z_1727_NOR,-7.04399,-37.15502,2023-04-25,59.9,33.1,66.7,115.1,381.7,2.7,27.4,rochoso,pastagem,media,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_1728_SUD,-23.79461,-48.26958,2024-03-21,115.4,24.5,94.4,4274.7,1779.6,22.0,22.5,rochoso,urbano,alta,0,deslizamento,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1729_SUL,-22.2276,-48.32744,2023-07-07,220.9,18.2,47.31970761944319,619.2,302.8,30.7,11.2,arenoso_argiloso,urbano,alta,0,seca,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_1730_SUD,-21.74887,-39.0813,2024-04-28,248.1,33.3,88.9,2808.0,658.1,22.4,19.0,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_1731_NOR,3.2896,-69.96482,2023-08-22,290.6,30.4,74.1,2026.4,404.5,19.6,69.5,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_1732_SUL,-31.86421,-53.10866,2024-07-12,101.1,17.7,27.429553501002943,1836.5,782.7,12.0,3.7,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sul_Campos_Planalto
Z_1733_SUD,-21.08282,-47.8664,2023-09-09,332.9,23.8,79.3,2345.1,1439.9,54.7,12.5,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1734_NOR,-9.78496,-44.48434,2024-04-20,65.4,23.8,24.7,206.5,181.5,5.9,7.0,arenoso,pastagem,alta,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_1735_SUD,-24.60579,-46.45238,2023-04-15,299.8,26.2,87.2,1412.7,2661.6,32.5,30.0,organico,urbano,alta,0,deslizamento,0,MÉDIO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_1736_NOR,-4.19932,-41.97866,2024-06-17,17.3,34.0,38.66727235726457,66.7,855.1,17.5,9.7,arenoso,rural,media,0,incêndio,0,MÉDIO,6,inverno,Nordeste_Sertao
Z_1737_CEN,-20.14163,-45.46437,2023-10-12,89.4,28.1,60.9,353.2,145.9,16.4,9.8,argiloso,area_umida,media,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1738_SUD,-21.49896,-49.69732,2023-02-04,120.9,30.4,81.8,2238.3,2049.6,45.5,29.5,argiloso,floresta,media,0,nenhum,0,MUITO BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_1739_NOR,-4.63261,-51.59799,2024-10-14,181.4,24.9,73.7,4401.2,372.0,11.9,73.0,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Norte_Amazonia
Z_1740_SUD,-24.2113,-46.15362,2023-05-01,327.0,33.3,72.1,2304.6,2548.0,20.4,0.1,organico,urbano,alta,0,vendaval,0,MÉDIO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1741_NOR,2.77129,-48.42066,2024-07-01,445.1,29.8,90.3,723.3,335.6,19.7,55.6,organico,area_umida,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_1742_NOR,-2.78738,-67.818,2023-08-20,443.9,26.6,76.7,3882.4,262.8,7.9,48.6,argiloso,floresta,media,0,inundação,0,BAIXO,8,inverno,Norte_Amazonia
Z_1743_NOR,-13.83212,-40.85137,2023-02-06,58.9,37.0,51.3,351.7,449.8,19.8,16.6,rochoso,pastagem,alta,0,incêndio,0,BAIXO,2,verao,Nordeste_Sertao
Z_1744_NOR,-3.48188,-58.32372,2023-04-25,257.1,32.9,75.4,1580.3,217.3,1.5,48.7,argiloso,area_umida,baixa,0,inundação,0,MÉDIO,4,outono,Norte_Amazonia
Z_1745_NOR,-7.97613,-40.52036,2023-04-13,78.6,26.3,31.6,179.9,525.7,11.4,5.5,argiloso_seco,rural,media,0,nenhum,0,MUITO BAIXO,4,outono,Nordeste_Sertao
Z_1746_SUL,-33.84108,-57.49372,2023-04-27,222.3,8.8,74.8,4165.7,1616.1,11.4,18.9,arenoso_argiloso,urbano,alta,0,seca,0,BAIXO,4,outono,Sul_Campos_Planalto
Z_1747_CEN,-11.51301,-50.42251,2023-12-24,132.1,29.9,75.5,267.9,1162.7,24.5,23.7,arenoso,pastagem,alta,0,seca,0,BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1748_SUD,-19.17195,-41.43285,2023-11-06,165.1,17.7,72.4,68.6,1061.3,15.8,14.5,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_1749_SUL,-30.46276,-56.10087,2024-08-02,107.5,14.2,28.752971749315705,4368.3,414.6,39.7,8.5,arenoso_argiloso,urbano,alta,1,seca,0,BAIXO,8,inverno,Sul_Campos_Planalto
Z_1750_SUD,-23.16343,-45.3697,2023-06-23,195.9,17.7,53.806408502648594,2705.0,2024.4,45.4,10.2,organico,floresta,baixa,0,deslizamento,0,MÉDIO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1751_NOR,-16.51036,-44.38476,2023-06-09,16.4,34.1,13.480919015508228,97.2,801.8,29.1,29.8,arenoso,rural,alta,0,incêndio,0,MÉDIO,6,inverno,Nordeste_Sertao
Z_1752_NOR,-9.81118,-45.95319,2024-06-10,2.4,21.7,54.08340049360065,71.5,399.4,18.0,21.2,rochoso,pastagem,media,1,nenhum,0,MUITO BAIXO,6,inverno,Nordeste_Sertao
Z_1753_SUL,-27.55499,-55.84856,2024-01-20,112.1,30.0,51.4,1102.7,247.5,35.7,7.7,arenoso_argiloso,pastagem,baixa,0,inundação,0,BAIXO,1,verao,Sul_Campos_Planalto
Z_1754_SUD,-18.66959,-39.69309,2023-05-18,319.9,22.1,70.0,3228.7,1822.2,26.7,13.7,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1755_NOR,2.77739,-51.11648,2024-09-16,229.5,37.3,82.4,2827.2,387.9,15.6,25.9,argiloso,floresta,media,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_1756_SUD,-24.58172,-46.86069,2024-03-20,196.2,25.8,84.9,1809.7,1937.8,18.1,29.9,argiloso,rural,baixa,0,deslizamento,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1757_NOR,-9.43075,-49.30256,2023-03-08,238.4,28.0,88.7,4815.2,123.9,12.9,42.5,organico,floresta,baixa,0,inundação,0,BAIXO,3,outono,Norte_Amazonia
Z_1758_NOR,-6.42664,-48.60681,2023-04-10,302.4,35.5,79.4,4066.7,54.0,16.3,63.6,argiloso,floresta,baixa,1,nenhum,0,MUITO BAIXO,4,outono,Norte_Amazonia
Z_1759_SUL,-32.37367,-52.07945,2023-12-14,244.9,20.6,57.8,2260.3,1094.0,11.2,3.3,organico,pastagem,alta,0,inundação,0,MÉDIO,12,verao,Sul_Campos_Planalto
Z_1760_SUL,-26.36645,-54.44836,2023-01-13,105.2,6.0,86.3,3978.2,327.6,13.7,2.5,organico,floresta,baixa,0,inundação,0,BAIXO,1,verao,Sul_Campos_Planalto
Z_1761_SUD,-21.40535,-49.71971,2024-08-14,340.9,34.7,33.038514513016274,4872.1,1234.6,53.6,10.3,argiloso,pastagem,baixa,0,deslizamento,1,ALTO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_1762_CEN,-17.71834,-46.80557,2024-09-06,161.3,33.1,65.1,156.2,765.6,10.2,7.2,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_1763_CEN,-10.86821,-45.13671,2024-02-19,180.8,31.8,79.9,499.4,766.1,13.4,7.5,arenoso,floresta,media,0,nenhum,0,MUITO BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_1764_SUD,-24.14606,-43.84903,2023-06-26,281.4,20.2,56.48909070700056,975.3,30.3,38.6,20.0,rochoso,pastagem,media,0,vendaval,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1765_NOR,-2.08157,-42.81698,2023-03-26,88.1,29.8,22.9,336.5,866.1,25.0,5.7,argiloso_seco,pastagem,alta,0,seca,0,BAIXO,3,outono,Nordeste_Sertao
Z_1766_SUD,-23.05663,-47.99285,2024-03-30,158.4,21.6,87.9,2847.2,917.3,7.8,6.7,organico,floresta,baixa,0,deslizamento,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1767_NOR,-5.65886,-45.15164,2024-08-01,4.4,41.8,40.225542579223685,25.8,609.5,4.6,28.6,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_1768_NOR,-5.99698,-59.74905,2023-11-01,408.4,33.2,94.2,2264.6,366.5,16.2,30.0,organico,urbano,alta,0,inundação,0,BAIXO,11,primavera,Norte_Amazonia
Z_1769_SUL,-33.92342,-48.11293,2024-06-10,188.5,20.9,27.92611606439511,2625.5,1302.5,36.1,15.2,argiloso,rural,media,0,deslizamento,1,MÉDIO,6,inverno,Sul_Campos_Planalto
Z_1770_NOR,-8.50585,-38.15189,2024-08-29,0.4,35.2,33.260253045904385,271.8,927.8,13.9,9.3,rochoso,pastagem,baixa,0,incêndio,0,MÉDIO,8,inverno,Nordeste_Sertao
Z_1771_SUL,-27.01803,-51.9636,2023-12-25,207.8,19.9,89.8,3987.8,648.6,38.3,20.3,arenoso_argiloso,pastagem,baixa,0,inundação,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_1772_CEN,-5.01034,-47.44018,2024-01-06,202.3,33.7,30.1,100.9,1058.3,1.0,23.3,argiloso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_1773_SUL,-31.69291,-54.48177,2024-03-14,108.6,29.0,63.2,365.6,830.1,36.1,7.7,organico,floresta,media,0,nenhum,0,MUITO BAIXO,3,outono,Sul_Campos_Planalto
